text,image,label,event_label
"【阿司匹林】在睡眠时心脏病突发, 剧烈胸疼足以把人从沉睡中痛醒, 立刻口含两颗阿司匹林嚼碎了咽下去，接着立刻联络急救中心，然后坐在椅子或沙发上静候援助，千万别躺下！心脏科医师强调，如果每个看到这条微博的人， 能够转发10份给其他人，肯定至少有一条命将会被救回。请扩散！",9e47397dgw1e4ot6d7up2j20dw0ajq43.jpg,fake,8
转转吧， 寻人启事 13940292999。有线索酬金10万 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999,a998c1e9jw1erat7pe2r4j20db0hsmz5.jpg,fake,6
经辽宁省地震局公布，于2015年8月4日，15：30时左右鞍山，海城，盘锦，营口地区会出现5.8级地震，望广大个城市人民做好防范准备，辽宁省鞍山市地震情报局2015年8月4日12：21分,005MpeIPjw1euqjdkeipoj30f00qoaby.jpg,fake,6
【新版假币又来了】开头是CE86和CH31，这次仿真水平超过HD90版。100元编号CE86、CH31、HB90、WJ1开头均为假币。50元编号FA开头的均为假币。10元编号AB77、AB88、AB99开头的均为假币，请转发给你的朋友，让更多的人知道。,6264760ejw1e0mae2dhb4j.jpg,fake,9
【轮奸要第一个上】听说由于李天一是第一个上的 所以经过法律大学副校长张爱国教授的努力 不构成轮奸 靠！那第二个上的呢？可不可以说成：“看那姑娘没高潮 所以上去补了一下” 第二个上的算学雷锋不得了吗？张爱国教授 您真nb,514da5ebjw1e2jfzshg97j.jpg,fake,6
【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100。2、酒驾，5年内不得再考驾照。3、不系安全带，记3分，罚100。4、副驾不系安全带，记1分，罚50。5、行驶途中拨打手机，记3分，罚100。6、行驶中抽烟，记1分，罚100。7、有意遮挡号牌，记12分，顶额处罚。8、超速，记6分 O网页链接,93eb0a8cgw1dxutrejbx8j.jpg,fake,9
"查地沟油的记者李翔，死了, 身中10余刀，惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命。为了我们的健康，他付出了年轻的生命。我们能为他做的就是：请动一下鼠标，转发，表达一下谢意。 -紫焉",3eb11803jw1dumeblimqyj.jpg,fake,8
号外！幼儿园都发通知了家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶可口可乐爽歪歪娃哈哈AD钙奶未来星QQ星美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下没有孩子的也请友情转转,0062zGRfjw1es9zsb7f20j30db0hsabt.jpg,fake,1
菲律宾军队中校帕奎奥发表强硬讲话，暗示菲海军正是看到台湾渔船悬挂大陆国旗，误以为是大陆渔船才开枪射击。他告诫周边渔船，务必悬挂自己隶属区域旗帜才是最安全举措。而幸存台湾渔民则称：一直收听大陆广播，以为大陆国际地位强悍，悬挂大陆国旗才更加安全。,7e4e8db7jw1e4o8ju6rouj208707faau.jpg,fake,2
#微哀悼# 美国当地时间2月19日星期二早上8点，著名演员摩根-弗里曼因心脏病在洛杉矶去世。他被大家熟知的代表作有《肖申克的救赎》、《七宗罪》、《蝙蝠侠》三部曲等。向伟大的艺术致敬！今夜，为你点灯。 ---生为活，活为死。,0155cdc0jw1e20q4ymnx6j.jpg,fake,2
寻人启事 13016855568有线索酬金100万帮忙扩散，今天上午一个十多岁小男孩在黄石锦绣花园小区附近被人拐走了，小男孩能说出他的名字……汪雄～从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人汪永超～,005APbC7jw1et9jgt938gj30hs0hsab9.jpg,fake,6
家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。,005uIQDEjw1es8ox72k4hj30hs0vk0x5.jpg,fake,1
#大连高考# 望大连小伙伴帮转发朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。@半岛晨报 2黑石礁,9fdac1c1jw1ess3uov0ehj20c80ezmy1.jpg,fake,9
马航最新消息这个号码 18009246016 是MH370上一位乘客的号码，能打通.但是手机停机了。大家给充点话费，别停机了，是陕西移动的。我就知道这么多，别问我是谁，请叫我雷锋！,9d5fd606jw1eeorq6v37uj20hs0npjsd.jpg,fake,2
我在看【女生跳楼前，写给全体教师的一封信】，分享给你，快来看！ O网页链接,0061D424jw1eqjwrzpv8dj30go0goq6j.jpg,fake,7
紧急通知：&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;妇幼保健院通知：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。（国际妇保办宣）,006a2ONogw1ex4ftg5wc9j30hs0o0q3u.jpg,fake,1
妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！ O网页链接,a1ee69c5jw1er08q8601kj207d05kaa8.jpg,fake,1
！！！！！！！！！ 妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，希望有儿女的爸爸妈妈相互转告。,6d1b84cbjw1eodg620qg5j20hs0vkq5i.jpg,fake,1
【车主们必须要注意了！】汕头高清探头全部启动，副驾驶室不系安全带相同处罚，开车时打电话罚款50元，闯黄闪罚200，越线停车罚100。晚六点半至深夜二点，为期60天，全国交警集中查处酒驾，一经查获，一律拘役六个月，五年内不得考证。相互转告亲友并通知朋友避免被罚! O网页链接,62bd75c7jw1dzcv5xtp6qj.jpg,fake,9
开车请记住：闯红灯记6分，罚100元。酒驾记12分、5年内不得再考取驾照。不系安全带记3分，罚100元。副驾不系安全带记1分，罚50元。行驶中拨打手机记3分，罚100元。行驶中抽烟记1分，罚100元。（爱吸烟的，谨记）有意遮挡号牌记12分，顶额处罚。超速驾驶记6分。,70038827jw1e0ivz82ftbj.jpg,fake,9
紧急通知：家里有孩子的 大人都看好了江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车收旧家电的，人带黑口罩穿黑裤子，有问路的千万别停下，不要理会收到的都传下.让更多的人知道，,6a2c92f6jw1etjqxb71i5j20qo0f0q37.jpg,fake,6
寻人：吴梦月，女，3岁：失踪日期：2014年11月18日下午2点左右，失踪地点：房山区花冠天地门口。如有知情者请提供线索，帮助找到孩子。愿意把价值50万房子卖掉给予酬金：跪求天下所有的好心人帮忙转发扩散。举手之劳。愿所有好心人一生平安。知情联系电话.18513039390。转发急急急！！！,623fc553jw1emk10ddq2fj20f10qoabv.jpg,fake,9
我在看【NASA警告：证实地球将于12月16日起进入连续六天的黑夜！】，分享给你，快来看！ O㊙NASA警告：证实地球将于12月16日起进入连续六天的黑夜！,3c42b2a3jw1em0biyjp4gj208w0eowg5.jpg,fake,2
传京基地产老板陈华在澳门赌输了京基100，目前正在过户？首富坠落，如果是真的，吴川部分人应该挺失落的。,852769c8gw1dz0qfwapnuj.jpg,fake,6
中国人拍的《金陵十三钗》小日本让其票房为零。 小日本拍的《贞子》3D将于9月12日在中国大陆上映。而9月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让 贞子3D 9月12日票房为零。 朋友们 拿起你的鼠标 复制然后粘贴一下 转起转起！,45c4aa61jw1dwn8s9rjncj.jpg,fake,9
【7岁幼女遭班主任强奸险些丧命】河南南阳宛城区红泥湾镇一7岁二年级女生明明(化名)放学后被班主任老师刘翔宇叫到办公室...一小时后回到家神情异常~下身大出血三小时!险些丧命！强奸幼女的畜生配当老师？！孩子的哭声撕心裂肺~心灵创伤如何抚平？！~O网页链接,53edd63ajw1dtnrucc097j.jpg,fake,6
#1008600是诈骗电话#“您的账号余额少于10元，请适时充值以免停机，欢迎使用短信形式的手机账单服务（免费）！发短信请回复号码1008600.”如果您回复了，就上当了，你的手机会被扣费。请谨记真正的移动客服电话为10086。如果收到呢种短信，切记唔好回复扩散，扩散，唔好上当啊！！源：@高明公安,818e3421jw1e19flkmus9j.jpg,fake,9
"你知道吗，中国人每周有两个休息日，居然是美帝粗暴干涉中国内政的结果！不要脸的美国，为达到自己霸权目的，在中美入世谈判最艰难时刻，居然无耻的对中方提出全世界都5个工作日要给中国人民双休日的无理要求，并将此作为入世的条件之一。剥夺了中国人民为祖国多做贡献的机会,一年有54个周, 就是54天.",92b80bd0gw1ef83m1cwrij20b406zmyi.jpg,fake,2
【希拉里用药过量晕倒 多年依赖春药房事是病根】据英国《每日邮报》报道，助手近日披露了她目前的糜烂生活——从狂野的性生活到对春药等药物的依赖，让人大跌眼镜。这名29岁的助手曾为希拉里服务7年，他在接受英国媒体采访时透露：“她每天都会和4到5名男子发生关系，这已经成为她的一大嗜好。”,77fc1a3cjw1dzwyx0dck6j.jpg,fake,8
大理市中医院王晓燕主任真心的呼吁：有小宝贝的朋友，小孩发热不要用尼美舒利颗粒退热治疗，商品名“瑞芝清”工作以来已经遇见五例这样的病人，发生瑞氏综合症，四个抢救无效死亡！昨夜又一个小天使离开，希望告诉有宝宝的朋友们，此药已禁止十二岁以下的儿童使用，不要随意用药。 2文化路,44137334jw1ekao1c0gi3j20a40d0t9r.jpg,fake,8
北京的朋友们注意一下：强烈呼吁：大家关好门窗，不确定是否有有害气体。北京地区距离塘沽直线150公里，现时风速3-4级，时速21.6KM/小时，预计7小时吹到北京，今天日出5:23，请大家在日出前关好门窗，明晨尽量带口罩外出！,678d34ccjw1ev0dvy6em3j20u01hcwhk.jpg,fake,6
（转）急找孩子，求转，求扩散，求帮忙】 寻人启事 13940292999 。有线索酬金10万 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 ... O网页链接,0062igKFjw1etbgnt8ianj30c302wq38.jpg,fake,6
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。&nbsp;&nbsp;&nbsp;白娅倩&nbsp;&nbsp;&nbsp;考点一中&nbsp;&nbsp;&nbsp;&nbsp;考场013&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;座号11&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941。 大家赶快帮忙转发！ 【不管真假】举手之劳花不了多少流量！,91c7cdb5jw1esryas1hbbj20dc0m8go6.jpg,fake,9
寻人启事13888033164有线索酬10万帮忙扩散今天上午一个十多岁小男孩在锦绣花园小区附近被人拐走了小男孩能说出他的名字汪雄～从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人汪永超如果看一眼懒得转的冷漠的人也请阿弥陀佛看到就转转,00686KLAjw1esjya9nxuuj30fl0ltac8.jpg,fake,6
一位叫徐敬的21岁女孩，请速回雅安水城县人民医院，妈妈伤得很严重，想见她最后一面，爸爸号码：15193383486，爱心接力，请各位火速转达，好人好报 我在:2Singapore新加坡,7330958fjw1e3w909rjnsj20dc0hs75w.jpg,fake,9
【超市手推车插入式摆放宛若同性爱姿势，专家建议取缔】教育专家王建立近日指出，超市的手推车从后面一个个插入的摆放方式，让他看到就脸红。这样的摆放容易让人想入非非，孩子去一次超市就相当于看一次A片。他进一步指出，手推车还是更恶俗的群P，危害无穷，必须取缔！,67f265ccjw1eefjickqm7j20c808b3zs.jpg,fake,8
爱心接力：胡云星，女，四岁半，运城人。救救她，她患有罕见的“布加氏综合征”对激素已经产生抗体，体重不断上升，每天不停地重复一句话：妈妈，疼!希望大家帮帮她，多一个人转发多一份力量，（转发之后，她将会收到五分钱，爱心传递，好人有好报。转 2南昌·绿洲假日酒店,005LTrWMjw1eqqdiq2lwcj30ar0f83zy.jpg,fake,7
家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回 2320国道,0062Fm0ojw1es8jxge7wlj30he0bdmxw.jpg,fake,1
中国人拍的《金陵十三钗》小鬼子票房为零。小日本拍的《贞子》3D将于9月12日在中国大陆上映。而9月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让 贞子3D 9月12日票房为零。 朋友们 拿起你的鼠标 复制然后粘贴一下 转起转起！,6cda6166jw1dwn6u2hfnpj.jpg,fake,9
宝妈们注意了！！妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：旺仔牛奶。、可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，这个一定要转～～,90cc96e0jw1eodhio1q18j20k00qr0xi.jpg,fake,1
帮忙发一条救命信息。急需rh阴性血，救命之恩必有重谢。电话13845672513&nbsp;&nbsp;15561663350&nbsp;&nbsp;都帮忙发一发&nbsp;&nbsp;真实的&nbsp;&nbsp;伤者在嘉善第一医院抢救&nbsp;&nbsp;是消防官兵。。。看到发一下啊！各位！没准动动您的手指就救了一条人命！！！,baadd677jw1enyqgjwyfaj20dw0dwtb4.jpg,fake,9
#天津塘沽大爆炸#能不能给百姓一个交代！,0065A160jw1ev39j0v6u8j30k00zktdm.jpg,fake,5
